Date,Open,High,Low,Close,Adj Close,Volume
1993-05-26,200.710007,200.710007,200.710007,200.710007,200.710007,0
1993-05-27,201.839996,205.130005,201.839996,205.029999,205.029999,0
1993-05-30,null,null,null,null,null,null
1993-05-31,204.860001,204.860001,202.869995,203.339996,203.339996,0
1993-06-01,203.529999,203.720001,203.000000,203.330002,203.330002,0
1993-06-02,202.770004,202.770004,200.179993,200.179993,200.179993,0
1993-06-03,199.460007,200.119995,197.720001,199.880005,199.880005,0
1993-06-06,null,null,null,null,null,null
1993-06-07,201.500000,205.110001,201.500000,205.050003,205.050003,0
1993-06-08,204.750000,204.750000,203.649994,203.690002,203.690002,0
1993-06-09,202.649994,202.649994,201.740005,201.809998,201.809998,0
1993-06-10,201.029999,204.130005,200.880005,204.089996,204.089996,0
1993-06-13,null,null,null,null,null,null
1993-06-14,199.369995,199.369995,196.649994,196.649994,196.649994,0
1993-06-15,196.839996,202.619995,196.839996,202.429993,202.429993,0
1993-06-16,204.369995,205.880005,204.059998,204.179993,204.179993,0
1993-06-17,202.770004,202.770004,200.220001,200.279999,200.279999,0
1993-06-20,null,null,null,null,null,null
1993-06-21,204.580002,204.869995,203.779999,203.880005,203.880005,0
1993-06-22,202.649994,202.649994,201.279999,201.940002,201.940002,0
1993-06-23,201.869995,201.869995,198.250000,198.270004,198.270004,0
1993-06-24,197.830002,197.839996,196.119995,196.190002,196.190002,0
1993-06-27,null,null,null,null,null,null
1993-06-28,190.399994,190.399994,185.750000,187.020004,187.020004,0
1993-06-29,190.970001,199.460007,190.970001,199.460007,199.460007,0
1993-06-30,199.089996,200.279999,198.160004,198.220001,198.220001,0
1993-07-01,197.179993,197.309998,195.720001,196.990005,196.990005,0
1993-07-04,null,null,null,null,null,null
1993-07-05,199.940002,199.940002,197.050003,197.160004,197.160004,0
1993-07-06,196.050003,196.050003,194.279999,194.300003,194.300003,0
1993-07-07,193.089996,193.089996,190.300003,190.779999,190.779999,0
1993-07-08,191.059998,192.339996,189.429993,189.429993,189.429993,0
1993-07-11,null,null,null,null,null,null
1993-07-12,186.490005,187.369995,186.490005,186.610001,186.610001,0
1993-07-13,189.130005,192.029999,189.130005,191.839996,191.839996,0
1993-07-14,192.679993,192.910004,190.880005,191.839996,191.839996,0
1993-07-15,193.240005,196.250000,193.240005,195.940002,195.940002,0
1993-07-18,null,null,null,null,null,null
1993-07-19,189.210007,189.880005,188.529999,189.880005,189.880005,0
1993-07-20,187.460007,187.460007,185.279999,185.279999,185.279999,0
1993-07-21,185.119995,185.580002,185.089996,185.089996,185.089996,0
1993-07-22,186.000000,186.690002,184.679993,184.679993,184.679993,0
1993-07-25,null,null,null,null,null,null
1993-07-26,182.839996,186.520004,182.330002,186.130005,186.130005,0
1993-07-27,186.130005,186.130005,186.130005,186.130005,186.130005,0
1993-07-28,186.550003,188.270004,186.550003,187.580002,187.580002,0
1993-07-29,187.279999,187.279999,185.550003,186.089996,186.089996,0
1993-08-01,null,null,null,null,null,null
1993-08-02,188.960007,190.029999,188.690002,190.000000,190.000000,0
1993-08-03,192.809998,194.460007,192.809998,194.339996,194.339996,0
1993-08-04,194.270004,196.440002,194.050003,196.309998,196.309998,0
1993-08-05,197.830002,198.220001,196.589996,196.809998,196.809998,0
1993-08-08,null,null,null,null,null,null
1993-08-09,197.240005,198.559998,197.240005,198.520004,198.520004,0
1993-08-10,197.940002,199.789993,197.529999,199.789993,199.789993,0
1993-08-11,199.410004,199.750000,198.839996,198.860001,198.860001,0
1993-08-12,198.130005,198.130005,197.250000,197.529999,197.529999,0
1993-08-15,null,null,null,null,null,null
1993-08-16,196.100006,196.110001,195.100006,195.100006,195.100006,0
1993-08-17,194.289993,194.289993,191.949997,191.960007,191.960007,0
1993-08-18,192.479996,195.460007,192.479996,195.160004,195.160004,0
1993-08-19,194.050003,194.050003,192.580002,193.220001,193.220001,0
1993-08-22,null,null,null,null,null,null
1993-08-23,195.289993,196.880005,195.289993,196.850006,196.850006,0
1993-08-24,198.559998,199.800003,198.559998,199.300003,199.300003,0
1993-08-25,199.330002,200.089996,198.940002,199.929993,199.929993,0
1993-08-26,200.860001,202.250000,200.860001,201.929993,201.929993,0
1993-08-29,null,null,null,null,null,null
1993-08-30,202.289993,203.800003,202.289993,203.750000,203.750000,0
1993-08-31,204.729996,208.919998,204.729996,208.759995,208.759995,0
1993-09-01,210.250000,213.460007,210.250000,213.399994,213.399994,0
1993-09-02,215.039993,215.039993,214.389999,214.750000,214.750000,0
1993-09-05,null,null,null,null,null,null
1993-09-06,224.580002,229.039993,224.309998,229.039993,229.039993,0
1993-09-07,224.330002,224.330002,221.440002,221.500000,221.500000,0
1993-09-08,219.979996,227.229996,219.979996,227.059998,227.059998,0
1993-09-09,226.149994,226.860001,224.889999,226.770004,226.770004,0
1993-09-12,null,null,null,null,null,null
1993-09-13,228.839996,229.160004,221.869995,222.169998,222.169998,0
1993-09-14,224.070007,226.710007,224.070007,226.490005,226.490005,0
1993-09-15,226.490005,226.490005,226.490005,226.490005,226.490005,0
1993-09-16,226.490005,226.490005,226.490005,226.490005,226.490005,0
1993-09-19,null,null,null,null,null,null
1993-09-20,230.330002,230.580002,229.839996,229.839996,229.839996,0
1993-09-21,227.139999,227.179993,226.369995,227.029999,227.029999,0
1993-09-22,227.169998,230.160004,227.169998,227.610001,227.610001,0
1993-09-23,230.100006,232.389999,230.100006,232.389999,232.389999,0
1993-09-26,null,null,null,null,null,null
1993-09-27,231.610001,232.449997,231.110001,231.250000,231.250000,0
1993-09-28,229.960007,229.960007,228.490005,229.610001,229.610001,0
1993-09-29,229.610001,229.610001,229.610001,229.610001,229.610001,0
1993-09-30,229.610001,229.610001,229.610001,229.610001,229.610001,0
1993-10-03,null,null,null,null,null,null
1993-10-04,225.660004,229.289993,225.660004,229.160004,229.160004,0
1993-10-05,229.470001,232.699997,229.470001,232.600006,232.600006,0
1993-10-06,232.600006,232.600006,232.600006,232.600006,232.600006,0
1993-10-07,232.600006,232.600006,232.600006,232.600006,232.600006,0
1993-10-10,null,null,null,null,null,null
1993-10-11,238.520004,240.429993,238.520004,239.520004,239.520004,0
1993-10-12,239.199997,240.220001,239.199997,239.750000,239.750000,0
1993-10-13,239.649994,239.910004,239.270004,239.570007,239.570007,0
1993-10-14,239.119995,239.119995,235.580002,235.580002,235.580002,0
1993-10-17,null,null,null,null,null,null
1993-10-18,238.960007,238.960007,234.580002,236.179993,236.179993,0
1993-10-19,236.639999,238.210007,236.639999,238.050003,238.050003,0
1993-10-20,237.619995,237.619995,236.229996,236.320007,236.320007,0
1993-10-21,235.759995,235.759995,232.389999,232.389999,232.389999,0
1993-10-24,null,null,null,null,null,null
1993-10-25,233.679993,233.770004,231.160004,231.160004,231.160004,0
1993-10-26,231.300003,231.729996,230.619995,230.619995,230.619995,0
1993-10-27,230.649994,234.399994,230.649994,234.220001,234.220001,0
1993-10-28,235.029999,237.649994,235.029999,237.250000,237.250000,0
1993-10-31,null,null,null,null,null,null
1993-11-01,240.820007,240.820007,238.809998,238.809998,238.809998,0
1993-11-02,238.809998,238.809998,238.809998,238.809998,238.809998,0
1993-11-03,242.639999,243.009995,241.929993,242.169998,242.169998,0
1993-11-04,243.539993,250.080002,243.539993,250.059998,250.059998,0
1993-11-07,null,null,null,null,null,null
1993-11-08,247.759995,253.850006,247.759995,253.779999,253.779999,0
1993-11-09,253.940002,254.720001,253.350006,253.350006,253.350006,0
1993-11-10,253.410004,255.740005,253.410004,254.449997,254.449997,0
1993-11-11,253.929993,253.929993,250.029999,251.339996,251.339996,0
1993-11-14,null,null,null,null,null,null
1993-11-15,246.080002,250.300003,244.839996,250.059998,250.059998,0
1993-11-16,249.630005,252.210007,249.630005,251.520004,251.520004,0
1993-11-17,251.899994,252.100006,249.270004,249.600006,249.600006,0
1993-11-18,249.070007,249.070007,246.509995,247.860001,247.860001,0
1993-11-21,null,null,null,null,null,null
1993-11-22,248.779999,251.309998,248.779999,250.690002,250.690002,0
1993-11-23,250.029999,250.029999,247.119995,248.199997,248.199997,0
1993-11-24,247.330002,249.250000,247.169998,249.160004,249.160004,0
1993-11-25,249.619995,250.729996,247.759995,247.759995,247.759995,0
1993-11-28,null,null,null,null,null,null
1993-11-29,240.949997,241.490005,239.610001,239.610001,239.610001,0
1993-11-30,241.050003,242.580002,240.830002,240.910004,240.910004,0
1993-12-01,240.699997,240.699997,235.729996,236.279999,236.279999,0
1993-12-02,235.789993,237.330002,234.270004,237.199997,237.199997,0
1993-12-05,null,null,null,null,null,null
1993-12-06,238.399994,241.889999,238.399994,241.770004,241.770004,0
1993-12-07,241.570007,241.570007,239.610001,239.610001,239.610001,0
1993-12-08,239.350006,239.350006,238.649994,239.009995,239.009995,0
1993-12-09,239.679993,242.369995,239.679993,242.369995,242.369995,0
1993-12-12,null,null,null,null,null,null
1993-12-13,241.389999,241.389999,239.850006,240.320007,240.320007,0
1993-12-14,240.729996,243.419998,240.729996,243.289993,243.289993,0
1993-12-15,243.360001,244.449997,242.369995,242.369995,242.369995,0
1993-12-16,242.559998,244.910004,242.559998,244.860001,244.860001,0
1993-12-19,null,null,null,null,null,null
1993-12-20,243.729996,243.729996,242.520004,242.729996,242.729996,0
1993-12-21,243.149994,246.289993,243.149994,246.250000,246.250000,0
1993-12-22,247.330002,249.919998,247.330002,248.600006,248.600006,0
1993-12-23,248.869995,250.779999,248.869995,250.720001,250.720001,0
1993-12-26,null,null,null,null,null,null
1993-12-27,252.990005,252.990005,252.460007,252.490005,252.490005,0
1993-12-28,251.500000,251.500000,246.229996,246.229996,246.229996,0
1993-12-29,246.960007,249.080002,246.960007,248.539993,248.539993,0
1993-12-30,248.830002,248.830002,247.500000,247.669998,247.669998,0
1994-01-02,null,null,null,null,null,null
1994-01-03,249.399994,253.600006,249.399994,253.550003,253.550003,0
1994-01-04,253.250000,253.389999,252.839996,253.210007,253.210007,0
1994-01-05,254.110001,257.100006,254.110001,255.729996,255.729996,0
1994-01-06,252.250000,253.059998,252.169998,252.929993,252.929993,0
1994-01-09,null,null,null,null,null,null
1994-01-10,257.450012,257.459991,251.100006,251.259995,251.259995,0
1994-01-11,252.089996,254.279999,252.089996,254.240005,254.240005,0
1994-01-12,254.720001,256.100006,254.619995,254.740005,254.740005,0
1994-01-13,255.039993,255.119995,254.320007,254.839996,254.839996,0
1994-01-16,null,null,null,null,null,null
1994-01-17,257.510010,257.510010,254.029999,254.380005,254.380005,0
1994-01-18,253.610001,253.610001,251.050003,251.940002,251.940002,0
1994-01-19,252.589996,254.750000,252.589996,252.979996,252.979996,0
1994-01-20,251.639999,251.639999,247.580002,247.580002,247.580002,0
1994-01-23,null,null,null,null,null,null
1994-01-24,242.229996,245.380005,242.229996,242.580002,242.580002,0
1994-01-25,242.509995,246.979996,242.509995,246.839996,246.839996,0
1994-01-26,248.050003,251.669998,248.050003,251.639999,251.639999,0
1994-01-27,252.460007,255.899994,252.190002,255.899994,255.899994,0
1994-01-30,null,null,null,null,null,null
1994-01-31,253.699997,254.570007,253.539993,254.419998,254.419998,0
1994-02-01,254.470001,254.509995,251.649994,251.800003,251.800003,0
1994-02-02,250.910004,250.910004,249.139999,249.929993,249.929993,0
1994-02-03,250.690002,253.300003,250.690002,253.190002,253.190002,0
1994-02-06,null,null,null,null,null,null
1994-02-07,250.500000,250.500000,242.649994,242.770004,242.770004,0
1994-02-08,243.509995,245.820007,243.509995,244.419998,244.419998,0
1994-02-09,243.800003,243.800003,235.839996,235.869995,235.869995,0
1994-02-10,236.690002,240.289993,236.690002,240.220001,240.220001,0
1994-02-13,null,null,null,null,null,null
1994-02-14,229.679993,233.750000,226.039993,233.740005,233.740005,0
1994-02-15,234.320007,238.029999,234.320007,237.899994,237.899994,0
1994-02-16,238.039993,240.800003,238.039993,240.380005,240.380005,0
1994-02-17,238.740005,238.740005,227.410004,227.419998,227.419998,0
1994-02-20,null,null,null,null,null,null
1994-02-21,224.919998,224.919998,214.809998,214.990005,214.990005,0
1994-02-22,216.179993,227.220001,216.179993,227.149994,227.149994,0
1994-02-23,227.630005,230.429993,227.500000,227.679993,227.679993,0
1994-02-24,227.929993,232.369995,227.929993,232.190002,232.190002,0
1994-02-27,null,null,null,null,null,null
1994-02-28,226.740005,226.740005,222.289993,222.289993,222.289993,0
1994-03-01,223.160004,228.880005,223.160004,228.809998,228.809998,0
1994-03-02,228.449997,228.449997,224.589996,225.220001,225.220001,0
1994-03-03,225.410004,226.479996,225.270004,226.070007,226.070007,0
1994-03-06,null,null,null,null,null,null
1994-03-07,220.429993,222.110001,216.100006,221.770004,221.770004,0
1994-03-08,221.699997,221.789993,219.059998,221.110001,221.110001,0
1994-03-09,219.570007,219.570007,210.179993,210.199997,210.199997,0
1994-03-10,210.070007,210.070007,201.809998,202.080002,202.080002,0
1994-03-13,null,null,null,null,null,null
1994-03-14,196.240005,196.240005,190.750000,195.619995,195.619995,0
1994-03-15,197.240005,208.839996,197.240005,208.820007,208.820007,0
1994-03-16,208.839996,213.229996,208.839996,212.809998,212.809998,0
1994-03-17,212.440002,212.440002,208.149994,208.949997,208.949997,0
1994-03-20,null,null,null,null,null,null
1994-03-21,204.009995,207.520004,200.679993,207.210007,207.210007,0
1994-03-22,206.839996,206.839996,200.770004,200.770004,200.770004,0
1994-03-23,200.839996,200.949997,198.880005,200.410004,200.410004,0
1994-03-24,200.710007,200.869995,199.679993,199.789993,199.789993,0
1994-03-27,null,null,null,null,null,null
1994-03-28,201.419998,212.710007,201.419998,212.679993,212.679993,0
1994-03-29,212.770004,213.449997,212.529999,213.130005,213.130005,0
1994-03-30,213.000000,213.169998,210.869995,210.869995,210.869995,0
1994-03-31,210.479996,210.479996,208.070007,208.070007,208.070007,0
1994-04-03,null,null,null,null,null,null
1994-04-04,212.050003,212.050003,210.169998,210.199997,210.199997,0
1994-04-05,210.570007,215.580002,210.570007,215.220001,215.220001,0
1994-04-06,215.750000,217.460007,214.449997,215.389999,215.389999,0
1994-04-07,215.479996,220.350006,215.479996,220.229996,220.229996,0
1994-04-10,null,null,null,null,null,null
1994-04-11,221.240005,223.110001,221.059998,221.139999,221.139999,0
1994-04-12,221.139999,223.009995,220.470001,222.809998,222.809998,0
1994-04-13,222.809998,222.809998,222.809998,222.809998,222.809998,0
1994-04-14,222.809998,222.809998,222.809998,222.809998,222.809998,0
1994-04-17,null,null,null,null,null,null
1994-04-18,223.009995,223.350006,218.600006,218.990005,218.990005,0
1994-04-19,218.889999,220.699997,218.889999,219.669998,219.669998,0
1994-04-20,219.610001,219.610001,216.419998,216.559998,216.559998,0
1994-04-21,216.600006,217.979996,216.440002,216.809998,216.809998,0
1994-04-24,null,null,null,null,null,null
1994-04-25,215.789993,218.020004,215.460007,215.520004,215.520004,0
1994-04-26,215.419998,216.559998,214.990005,215.240005,215.240005,0
1994-04-27,215.199997,218.119995,214.660004,217.839996,217.839996,0
1994-04-28,217.889999,220.660004,217.889999,220.529999,220.529999,0
1994-05-01,null,null,null,null,null,null
1994-05-02,228.960007,229.009995,226.990005,228.770004,228.770004,0
1994-05-03,228.809998,228.850006,227.229996,227.229996,227.229996,0
1994-05-04,227.270004,227.419998,225.190002,225.339996,225.339996,0
1994-05-05,225.330002,225.330002,223.130005,223.130005,223.130005,0
1994-05-08,null,null,null,null,null,null
1994-05-09,219.940002,221.059998,219.639999,219.789993,219.789993,0
1994-05-10,219.800003,219.800003,217.000000,217.779999,217.779999,0
1994-05-11,217.830002,219.520004,217.350006,217.619995,217.619995,0
1994-05-12,217.580002,217.580002,214.070007,214.619995,214.619995,0
1994-05-15,null,null,null,null,null,null
1994-05-16,214.619995,214.619995,214.619995,214.619995,214.619995,0
1994-05-17,214.570007,214.580002,209.470001,209.470001,209.470001,0
1994-05-18,209.339996,209.339996,204.130005,204.160004,204.160004,0
1994-05-19,204.210007,206.610001,204.210007,206.289993,206.289993,0
1994-05-22,null,null,null,null,null,null
1994-05-23,200.970001,200.970001,196.039993,196.199997,196.199997,0
1994-05-24,195.860001,195.860001,189.660004,189.669998,189.669998,0
1994-05-25,190.050003,190.889999,186.100006,187.070007,187.070007,0
1994-05-26,187.570007,192.639999,187.570007,192.639999,192.639999,0
1994-05-29,null,null,null,null,null,null
1994-05-30,199.190002,199.190002,192.820007,194.820007,194.820007,0
1994-05-31,194.649994,194.649994,187.240005,187.610001,187.610001,0
1994-06-01,187.619995,187.759995,182.279999,182.720001,182.720001,0
1994-06-02,182.800003,183.509995,175.970001,176.210007,176.210007,0
1994-06-05,null,null,null,null,null,null
1994-06-06,182.679993,182.679993,172.160004,172.300003,172.300003,0
1994-06-07,171.630005,173.860001,165.259995,173.580002,173.580002,0
1994-06-08,173.820007,178.529999,173.820007,178.490005,178.490005,0
1994-06-09,178.600006,185.610001,178.600006,185.449997,185.449997,0
1994-06-12,null,null,null,null,null,null
1994-06-13,189.199997,189.199997,185.270004,185.509995,185.509995,0
1994-06-14,185.419998,185.419998,176.559998,176.880005,176.880005,0
1994-06-15,176.899994,182.289993,176.899994,181.210007,181.210007,0
1994-06-16,181.050003,181.050003,178.220001,178.639999,178.639999,0
1994-06-19,null,null,null,null,null,null
1994-06-20,176.679993,176.679993,169.899994,169.990005,169.990005,0
1994-06-21,169.880005,169.880005,166.970001,167.979996,167.979996,0
1994-06-22,168.179993,170.380005,168.179993,168.539993,168.539993,0
1994-06-23,168.699997,173.580002,168.699997,173.169998,173.169998,0
1994-06-26,null,null,null,null,null,null
1994-06-27,169.539993,169.539993,166.750000,166.889999,166.889999,0
1994-06-28,167.130005,169.949997,167.130005,167.779999,167.779999,0
1994-06-29,167.679993,167.679993,164.350006,164.350006,164.350006,0
